,zone,time_window,weekday_pickup,weekend_pickup,weekday_dropoff,weekend_dropoff,weekday_differentials,weekend_differentials,supply_surplus_weekday,supply_surplus_weekend
2800,59,17,0,0,0,0,0,0,False,False
2801,59,18,0,0,0,0,0,0,False,False
2802,59,19,0,0,0,0,0,0,False,False
2803,59,20,0,0,0,0,0,0,False,False
2804,59,21,0,0,1,1,1,1,True,True
2805,59,22,0,0,0,1,0,1,False,True
2806,59,23,0,0,0,1,0,1,False,True
2807,59,24,0,0,0,1,0,1,False,True
2808,59,25,0,0,0,0,0,0,False,False
2809,59,26,0,0,0,0,0,0,False,False
2810,59,27,0,0,0,0,0,0,False,False
2811,59,28,0,0,1,0,1,0,True,False
2812,59,29,0,0,1,1,1,1,True,True
2813,59,30,0,0,0,1,0,1,False,True
2814,59,31,0,0,0,1,0,1,False,True
2815,59,32,0,0,1,1,1,1,True,True
2816,59,33,0,0,0,1,0,1,False,True
2817,59,34,0,0,0,0,0,0,False,False
2818,59,35,0,0,0,0,0,0,False,False
2819,59,36,0,0,0,1,0,1,False,True
2820,59,37,0,0,0,0,0,0,False,False
2821,59,38,0,0,0,1,0,1,False,True
2822,59,39,0,0,0,0,0,0,False,False
2823,59,40,0,0,0,1,0,1,False,True
2824,59,41,0,0,1,0,1,0,True,False
2825,59,42,0,0,0,1,0,1,False,True
2826,59,43,0,0,0,0,0,0,False,False
2827,59,44,0,0,0,0,0,0,False,False
2828,59,45,0,0,0,0,0,0,False,False
2829,59,46,0,0,1,1,1,1,True,True
2830,59,47,0,0,0,2,0,2,False,True
2831,59,48,0,0,1,1,1,1,True,True
2832,60,1,1,1,12,8,11,7,True,True
2833,60,2,1,0,21,8,20,8,True,True
2834,60,3,2,1,20,11,18,10,True,True
2835,60,4,1,1,16,8,15,7,True,True
2836,60,5,0,0,11,12,11,12,True,True
2837,60,6,2,1,10,10,8,9,True,True
2838,60,7,0,1,9,15,9,14,True,True
2839,60,8,0,1,6,19,6,18,True,True
2840,60,9,2,2,12,14,10,12,True,True
2841,60,10,3,1,8,11,5,10,True,True
2842,60,11,0,1,9,11,9,10,True,True
2843,60,12,0,3,7,11,7,8,True,True
2844,60,13,0,2,1,8,1,6,True,True
2845,60,14,1,1,4,4,3,3,True,True
2846,60,15,0,0,2,4,2,4,True,True
2847,60,16,1,0,5,2,4,2,True,True
2848,60,17,1,0,5,2,4,2,True,True
2849,60,18,3,0,9,3,6,3,True,True
2850,60,19,1,0,3,1,2,1,True,True
2851,60,20,0,1,4,1,4,0,True,False
2852,60,21,0,0,9,1,9,1,True,True
2853,60,22,0,0,4,5,4,5,True,True
2854,60,23,0,0,5,2,5,2,True,True
2855,60,24,0,0,2,5,2,5,True,True
2856,60,25,0,0,3,5,3,5,True,True
2857,60,26,1,0,5,1,4,1,True,True
2858,60,27,0,0,9,1,9,1,True,True
2859,60,28,1,0,2,4,1,4,True,True
2860,60,29,0,0,11,4,11,4,True,True
2861,60,30,0,1,3,1,3,0,True,False
2862,60,31,0,0,5,3,5,3,True,True
2863,60,32,1,1,8,1,7,0,True,False
2864,60,33,0,0,4,2,4,2,True,True
2865,60,34,0,0,3,5,3,5,True,True
2866,60,35,3,0,3,3,0,3,False,True
2867,60,36,7,0,4,2,-3,2,False,True
2868,60,37,4,1,9,4,5,3,True,True
2869,60,38,2,3,9,8,7,5,True,True
2870,60,39,0,4,7,5,7,1,True,True
2871,60,40,1,4,8,5,7,1,True,True
2872,60,41,2,0,8,3,6,3,True,True
2873,60,42,0,3,7,5,7,2,True,True
2874,60,43,2,2,7,6,5,4,True,True
2875,60,44,0,2,12,10,12,8,True,True
2876,60,45,1,1,11,6,10,5,True,True
2877,60,46,0,2,21,5,21,3,True,True
2878,60,47,2,2,13,6,11,4,True,True
2879,60,48,0,1,14,7,14,6,True,True
2880,61,1,113,140,1085,530,972,390,True,True
2881,61,2,117,164,1101,670,984,506,True,True
2882,61,3,86,180,1066,783,980,603,True,True
2883,61,4,60,185,764,796,704,611,True,True
2884,61,5,61,167,641,834,580,667,True,True
2885,61,6,38,143,540,776,502,633,True,True
2886,61,7,27,113,414,747,387,634,True,True
2887,61,8,29,95,365,652,336,557,True,True
2888,61,9,31,81,342,617,311,536,True,True
2889,61,10,24,56,273,454,249,398,True,True
2890,61,11,18,27,174,286,156,259,True,True
2891,61,12,14,27,103,202,89,175,True,True
2892,61,13,16,21,69,107,53,86,True,True
2893,61,14,16,18,74,74,58,56,True,True
2894,61,15,18,13,68,51,50,38,True,True
2895,61,16,11,9,57,50,46,41,True,True
2896,61,17,13,8,66,34,53,26,True,True
2897,61,18,12,10,60,48,48,38,True,True
2898,61,19,13,12,72,29,59,17,True,True
2899,61,20,9,12,62,57,53,45,True,True
2900,61,21,7,13,58,69,51,56,True,True
2901,61,22,6,15,55,55,49,40,True,True
2902,61,23,3,15,59,56,56,41,True,True
2903,61,24,8,11,75,50,67,39,True,True
2904,61,25,12,12,75,63,63,51,True,True
2905,61,26,11,13,80,79,69,66,True,True
2906,61,27,10,11,83,56,73,45,True,True
2907,61,28,7,8,80,78,73,70,True,True
2908,61,29,15,13,101,64,86,51,True,True
2909,61,30,11,20,87,96,76,76,True,True
2910,61,31,16,15,104,85,88,70,True,True
2911,61,32,18,16,117,76,99,60,True,True
2912,61,33,11,8,103,78,92,70,True,True
2913,61,34,9,12,83,94,74,82,True,True
2914,61,35,19,17,112,88,93,71,True,True
2915,61,36,22,16,109,103,87,87,True,True
2916,61,37,26,16,181,117,155,101,True,True
2917,61,38,17,19,188,116,171,97,True,True
2918,61,39,26,18,224,158,198,140,True,True
2919,61,40,28,24,281,152,253,128,True,True
2920,61,41,38,27,322,175,284,148,True,True
2921,61,42,43,30,399,189,356,159,True,True
2922,61,43,49,38,477,199,428,161,True,True
2923,61,44,54,41,618,226,564,185,True,True
2924,61,45,88,46,734,290,646,244,True,True
2925,61,46,95,53,836,303,741,250,True,True
2926,61,47,122,71,981,388,859,317,True,True
2927,61,48,132,92,1041,408,909,316,True,True
2928,62,1,17,25,253,104,236,79,True,True
2929,62,2,25,24,307,163,282,139,True,True
2930,62,3,17,28,261,186,244,158,True,True
2931,62,4,16,12,217,200,201,188,True,True
2932,62,5,8,16,182,190,174,174,True,True
2933,62,6,10,15,118,172,108,157,True,True
2934,62,7,13,21,121,172,108,151,True,True
2935,62,8,5,7,79,144,74,137,True,True
2936,62,9,4,14,64,131,60,117,True,True
2937,62,10,7,8,67,115,60,107,True,True
2938,62,11,2,5,47,75,45,70,True,True
2939,62,12,2,4,28,38,26,34,True,True
2940,62,13,5,4,30,16,25,12,True,True
2941,62,14,5,4,26,21,21,17,True,True
2942,62,15,2,0,12,16,10,16,True,True
2943,62,16,4,2,37,9,33,7,True,True
2944,62,17,4,2,29,15,25,13,True,True
2945,62,18,9,2,27,13,18,11,True,True
2946,62,19,3,5,34,18,31,13,True,True
2947,62,20,4,4,33,22,29,18,True,True
2948,62,21,0,1,25,10,25,9,True,True
2949,62,22,1,1,20,19,19,18,True,True
2950,62,23,3,6,30,16,27,10,True,True
2951,62,24,3,2,27,25,24,23,True,True
2952,62,25,0,2,29,18,29,16,True,True
2953,62,26,3,2,22,16,19,14,True,True
2954,62,27,2,3,37,24,35,21,True,True
2955,62,28,1,4,30,15,29,11,True,True
2956,62,29,3,4,32,15,29,11,True,True
2957,62,30,3,2,51,20,48,18,True,True
2958,62,31,3,7,32,25,29,18,True,True
2959,62,32,3,2,29,20,26,18,True,True
2960,62,33,1,8,33,24,32,16,True,True
2961,62,34,4,2,32,31,28,29,True,True
2962,62,35,3,2,44,32,41,30,True,True
2963,62,36,12,2,42,32,30,30,True,True
2964,62,37,10,4,59,36,49,32,True,True
2965,62,38,6,4,56,32,50,28,True,True
2966,62,39,5,7,62,37,57,30,True,True
2967,62,40,4,3,65,47,61,44,True,True
2968,62,41,12,9,98,43,86,34,True,True
2969,62,42,17,8,91,52,74,44,True,True
2970,62,43,13,4,99,55,86,51,True,True
2971,62,44,15,5,174,54,159,49,True,True
2972,62,45,13,3,184,67,171,64,True,True
2973,62,46,13,11,208,67,195,56,True,True
2974,62,47,22,12,216,81,194,69,True,True
2975,62,48,19,15,238,88,219,73,True,True
2976,63,1,2,2,23,13,21,11,True,True
2977,63,2,1,0,38,14,37,14,True,True
2978,63,3,2,1,21,20,19,19,True,True
2979,63,4,1,2,39,27,38,25,True,True
2980,63,5,1,0,24,11,23,11,True,True
2981,63,6,3,1,20,17,17,16,True,True
2982,63,7,0,1,17,25,17,24,True,True
2983,63,8,0,2,12,25,12,23,True,True
2984,63,9,0,3,15,21,15,18,True,True
2985,63,10,0,2,8,14,8,12,True,True
2986,63,11,0,1,11,19,11,18,True,True
2987,63,12,0,0,10,11,10,11,True,True
2988,63,13,1,3,10,9,9,6,True,True
2989,63,14,0,1,4,5,4,4,True,True
2990,63,15,0,3,11,12,11,9,True,True
2991,63,16,0,2,10,8,10,6,True,True
2992,63,17,1,1,4,9,3,8,True,True
2993,63,18,0,3,7,8,7,5,True,True
2994,63,19,0,0,9,1,9,1,True,True
2995,63,20,1,0,4,7,3,7,True,True
2996,63,21,2,1,13,4,11,3,True,True
2997,63,22,5,2,14,5,9,3,True,True
2998,63,23,0,0,8,6,8,6,True,True
2999,63,24,1,0,4,8,3,8,True,True
3000,63,25,1,0,4,3,3,3,True,True
3001,63,26,1,2,9,3,8,1,True,True
3002,63,27,1,1,6,2,5,1,True,True
3003,63,28,0,0,8,5,8,5,True,True
3004,63,29,0,0,7,4,7,4,True,True
3005,63,30,0,0,11,6,11,6,True,True
3006,63,31,7,2,9,8,2,6,True,True
3007,63,32,3,0,12,10,9,10,True,True
3008,63,33,3,0,9,6,6,6,True,True
3009,63,34,1,1,9,2,8,1,True,True
3010,63,35,1,0,5,5,4,5,True,True
3011,63,36,0,0,6,6,6,6,True,True
3012,63,37,1,0,8,6,7,6,True,True
3013,63,38,0,0,9,8,9,8,True,True
3014,63,39,1,1,24,10,23,9,True,True
3015,63,40,1,0,33,4,32,4,True,True
3016,63,41,1,1,18,13,17,12,True,True
3017,63,42,1,1,19,9,18,8,True,True
3018,63,43,4,1,20,7,16,6,True,True
3019,63,44,2,0,21,8,19,8,True,True
3020,63,45,2,1,26,7,24,6,True,True
3021,63,46,0,0,26,8,26,8,True,True
3022,63,47,0,0,42,12,42,12,True,True
3023,63,48,0,0,25,14,25,14,True,True
3024,64,1,0,1,18,9,18,8,True,True
3025,64,2,1,0,14,7,13,7,True,True
3026,64,3,0,0,26,9,26,9,True,True
3027,64,4,1,1,15,18,14,17,True,True
3028,64,5,0,0,12,12,12,12,True,True
3029,64,6,0,1,4,11,4,10,True,True
3030,64,7,1,0,9,7,8,7,True,True
3031,64,8,0,0,7,10,7,10,True,True
3032,64,9,0,0,0,9,0,9,False,True
3033,64,10,0,0,0,18,0,18,False,True
3034,64,11,0,0,4,4,4,4,True,True
3035,64,12,1,0,4,3,3,3,True,True
3036,64,13,0,0,5,2,5,2,True,True
3037,64,14,0,0,6,2,6,2,True,True
3038,64,15,0,0,5,4,5,4,True,True
3039,64,16,1,0,3,3,2,3,True,True
3040,64,17,0,0,1,1,1,1,True,True
3041,64,18,1,0,7,4,6,4,True,True
3042,64,19,0,0,10,2,10,2,True,True
3043,64,20,1,0,8,5,7,5,True,True
3044,64,21,1,0,3,3,2,3,True,True
3045,64,22,0,0,2,4,2,4,True,True
3046,64,23,0,0,4,4,4,4,True,True
3047,64,24,0,0,6,6,6,6,True,True
3048,64,25,0,0,7,5,7,5,True,True
3049,64,26,0,0,2,7,2,7,True,True
3050,64,27,0,0,6,9,6,9,True,True
3051,64,28,0,1,8,11,8,10,True,True
3052,64,29,0,0,11,4,11,4,True,True
3053,64,30,0,0,6,4,6,4,True,True
3054,64,31,0,0,12,4,12,4,True,True
3055,64,32,0,1,9,9,9,8,True,True
3056,64,33,0,0,11,3,11,3,True,True
3057,64,34,0,0,15,7,15,7,True,True
3058,64,35,0,1,9,7,9,6,True,True
3059,64,36,3,0,11,6,8,6,True,True
3060,64,37,1,0,17,9,16,9,True,True
3061,64,38,0,0,13,7,13,7,True,True
3062,64,39,0,0,16,10,16,10,True,True
3063,64,40,0,0,23,9,23,9,True,True
3064,64,41,0,0,22,9,22,9,True,True
3065,64,42,0,0,24,5,24,5,True,True
3066,64,43,1,0,35,3,34,3,True,True
3067,64,44,0,0,34,8,34,8,True,True
3068,64,45,1,0,38,11,37,11,True,True
3069,64,46,1,0,26,8,25,8,True,True
3070,64,47,1,1,32,10,31,9,True,True
3071,64,48,1,0,32,5,31,5,True,True
3072,65,1,366,338,713,415,347,77,True,True
3073,65,2,304,354,675,466,371,112,True,True
3074,65,3,214,320,484,477,270,157,True,True
3075,65,4,160,245,362,433,202,188,True,True
3076,65,5,112,208,288,400,176,192,True,True
3077,65,6,106,185,204,379,98,194,True,True
3078,65,7,78,152,160,357,82,205,True,True
3079,65,8,72,122,141,331,69,209,True,True
3080,65,9,55,105,122,265,67,160,True,True
3081,65,10,63,82,96,171,33,89,True,True
3082,65,11,95,75,54,113,-41,38,False,True
3083,65,12,152,48,51,67,-101,19,False,True
3084,65,13,178,56,86,47,-92,-9,False,False
3085,65,14,309,55,139,67,-170,12,False,True
3086,65,15,336,81,159,45,-177,-36,False,False
3087,65,16,461,109,231,63,-230,-46,False,False
3088,65,17,459,119,380,55,-79,-64,False,False
3089,65,18,503,137,413,92,-90,-45,False,False
3090,65,19,410,166,402,81,-8,-85,False,False
3091,65,20,359,204,409,121,50,-83,True,False
3092,65,21,282,192,355,117,73,-75,True,False
3093,65,22,304,236,291,123,-13,-113,False,False
3094,65,23,266,221,320,113,54,-108,True,False
3095,65,24,279,276,277,136,-2,-140,False,False
3096,65,25,321,266,263,148,-58,-118,False,False
3097,65,26,281,220,258,134,-23,-86,False,False
3098,65,27,266,232,243,151,-23,-81,False,False
3099,65,28,239,239,264,155,25,-84,True,False
3100,65,29,286,219,291,159,5,-60,True,False
3101,65,30,271,251,265,156,-6,-95,False,False
3102,65,31,312,245,279,186,-33,-59,False,False
3103,65,32,283,223,239,167,-44,-56,False,False
3104,65,33,265,188,230,153,-35,-35,False,False
3105,65,34,297,219,213,160,-84,-59,False,False
3106,65,35,376,238,214,170,-162,-68,False,False
3107,65,36,425,264,267,179,-158,-85,False,False
3108,65,37,483,254,307,188,-176,-66,False,False
3109,65,38,521,286,303,187,-218,-99,False,False
3110,65,39,523,274,395,216,-128,-58,False,False
3111,65,40,528,256,462,217,-66,-39,False,False
3112,65,41,469,263,503,182,34,-81,True,False
3113,65,42,425,238,558,219,133,-19,True,False
3114,65,43,488,241,673,223,185,-18,True,False
3115,65,44,492,251,763,294,271,43,True,True
3116,65,45,506,300,795,316,289,16,True,True
3117,65,46,493,263,817,307,324,44,True,True
3118,65,47,476,255,831,346,355,91,True,True
3119,65,48,443,264,807,377,364,113,True,True
3120,66,1,216,184,386,177,170,-7,True,False
3121,66,2,155,169,330,255,175,86,True,True
3122,66,3,116,188,279,207,163,19,True,True
3123,66,4,79,154,196,196,117,42,True,True
3124,66,5,52,115,113,193,61,78,True,True
3125,66,6,34,77,95,148,61,71,True,True
3126,66,7,20,69,65,138,45,69,True,True
3127,66,8,14,40,49,119,35,79,True,True
3128,66,9,8,32,47,86,39,54,True,True
3129,66,10,8,14,36,68,28,54,True,True
3130,66,11,16,13,28,40,12,27,True,True
3131,66,12,35,13,24,27,-11,14,False,True
3132,66,13,122,12,44,17,-78,5,False,True
3133,66,14,187,11,54,17,-133,6,False,True
3134,66,15,244,19,63,15,-181,-4,False,False
3135,66,16,233,24,116,36,-117,12,False,True
3136,66,17,201,20,148,37,-53,17,False,True
3137,66,18,179,37,221,50,42,13,True,True
3138,66,19,184,49,314,64,130,15,True,True
3139,66,20,187,59,356,67,169,8,True,True
3140,66,21,140,56,298,110,158,54,True,True
3141,66,22,129,70,274,92,145,22,True,True
3142,66,23,92,85,232,165,140,80,True,True
3143,66,24,114,119,235,153,121,34,True,True
3144,66,25,107,115,230,146,123,31,True,True
3145,66,26,136,144,255,173,119,29,True,True
3146,66,27,125,143,243,183,118,40,True,True
3147,66,28,145,155,218,198,73,43,True,True
3148,66,29,139,160,225,201,86,41,True,True
3149,66,30,117,133,216,168,99,35,True,True
3150,66,31,119,119,224,167,105,48,True,True
3151,66,32,92,111,191,155,99,44,True,True
3152,66,33,77,105,169,136,92,31,True,True
3153,66,34,85,92,160,111,75,19,True,True
3154,66,35,159,131,177,143,18,12,True,True
3155,66,36,172,156,226,183,54,27,True,True
3156,66,37,268,162,302,168,34,6,True,True
3157,66,38,303,135,355,171,52,36,True,True
3158,66,39,334,136,428,187,94,51,True,True
3159,66,40,300,133,477,202,177,69,True,True
3160,66,41,348,117,529,184,181,67,True,True
3161,66,42,398,117,533,193,135,76,True,True
3162,66,43,393,128,544,173,151,45,True,True
3163,66,44,418,150,526,174,108,24,True,True
3164,66,45,428,126,548,175,120,49,True,True
3165,66,46,416,128,582,208,166,80,True,True
3166,66,47,362,127,524,169,162,42,True,True
3167,66,48,297,144,479,188,182,44,True,True
3168,67,1,1,1,64,37,63,36,True,True
3169,67,2,2,1,64,36,62,35,True,True
3170,67,3,1,2,58,64,57,62,True,True
3171,67,4,2,2,55,48,53,46,True,True
3172,67,5,1,1,41,57,40,56,True,True
3173,67,6,0,1,34,70,34,69,True,True
3174,67,7,0,3,30,68,30,65,True,True
3175,67,8,2,1,24,50,22,49,True,True
3176,67,9,0,1,10,56,10,55,True,True
3177,67,10,0,4,26,39,26,35,True,True
3178,67,11,1,1,11,25,10,24,True,True
3179,67,12,0,0,11,17,11,17,True,True
3180,67,13,0,0,11,11,11,11,True,True
3181,67,14,1,0,11,8,10,8,True,True
3182,67,15,1,1,10,10,9,9,True,True
3183,67,16,0,0,8,9,8,9,True,True
3184,67,17,1,1,5,9,4,8,True,True
3185,67,18,2,1,17,10,15,9,True,True
3186,67,19,3,0,8,11,5,11,True,True
3187,67,20,3,0,8,15,5,15,True,True
3188,67,21,0,0,9,9,9,9,True,True
3189,67,22,0,1,10,13,10,12,True,True
3190,67,23,0,1,14,14,14,13,True,True
3191,67,24,2,1,5,13,3,12,True,True
3192,67,25,2,1,13,14,11,13,True,True
3193,67,26,0,2,16,10,16,8,True,True
3194,67,27,0,1,11,14,11,13,True,True
3195,67,28,0,0,6,15,6,15,True,True
3196,67,29,1,0,10,12,9,12,True,True
3197,67,30,1,1,9,6,8,5,True,True
3198,67,31,2,0,11,9,9,9,True,True
3199,67,32,3,0,13,11,10,11,True,True
3200,67,33,1,1,14,10,13,9,True,True
3201,67,34,1,2,12,11,11,9,True,True
3202,67,35,2,1,12,5,10,4,True,True
3203,67,36,3,1,16,10,13,9,True,True
3204,67,37,2,2,17,13,15,11,True,True
3205,67,38,0,2,20,15,20,13,True,True
3206,67,39,0,2,35,9,35,7,True,True
3207,67,40,1,2,31,13,30,11,True,True
3208,67,41,1,0,48,9,47,9,True,True
3209,67,42,0,1,60,13,60,12,True,True
3210,67,43,1,1,53,14,52,13,True,True
3211,67,44,0,2,63,9,63,7,True,True
3212,67,45,0,2,92,10,92,8,True,True
3213,67,46,2,0,76,20,74,20,True,True
3214,67,47,5,1,88,25,83,24,True,True
3215,67,48,1,0,102,18,101,18,True,True
3216,68,1,5104,4852,5056,4749,-48,-103,False,False
3217,68,2,3991,4864,4153,4771,162,-93,True,False
3218,68,3,3545,4470,3280,4232,-265,-238,False,False
3219,68,4,3231,4485,2566,3706,-665,-779,False,False
3220,68,5,3171,4747,2058,3444,-1113,-1303,False,False
3221,68,6,2986,4562,1740,3107,-1246,-1455,False,False
3222,68,7,2742,4124,1356,2592,-1386,-1532,False,False
3223,68,8,2177,3626,983,2086,-1194,-1540,False,False
3224,68,9,1872,2923,811,1741,-1061,-1182,False,False
3225,68,10,1362,2071,537,1026,-825,-1045,False,False
3226,68,11,984,1030,579,630,-405,-400,False,False
3227,68,12,1390,699,782,495,-608,-204,False,False
3228,68,13,1896,535,1185,469,-711,-66,False,False
3229,68,14,3318,673,2029,705,-1289,32,False,True
3230,68,15,4197,675,2428,700,-1769,25,False,True
3231,68,16,5179,917,3809,906,-1370,-11,False,False
3232,68,17,5723,910,4800,943,-923,33,False,True
3233,68,18,6881,1250,5881,1328,-1000,78,False,True
3234,68,19,7081,1373,6376,1334,-705,-39,False,False
3235,68,20,7071,1891,6370,1840,-701,-51,False,False
3236,68,21,5848,1790,5955,2039,107,249,True,True
3237,68,22,5567,2411,5339,2460,-228,49,False,True
3238,68,23,5156,2368,5346,2566,190,198,True,True
3239,68,24,5419,2889,5555,2836,136,-53,True,False
3240,68,25,5858,2905,5788,2987,-70,82,False,True
3241,68,26,5977,3123,5789,3137,-188,14,False,True
3242,68,27,5696,3299,5553,3205,-143,-94,False,False
3243,68,28,5779,3204,5496,3154,-283,-50,False,False
3244,68,29,5440,2901,5213,2954,-227,53,False,True
3245,68,30,5327,2902,5108,2913,-219,11,False,True
3246,68,31,4889,2745,4696,2691,-193,-54,False,False
3247,68,32,4524,2615,4498,2592,-26,-23,False,False
3248,68,33,4247,2440,3904,2453,-343,13,False,True
3249,68,34,3480,2202,3424,2177,-56,-25,False,False
3250,68,35,3873,2288,3412,2294,-461,6,False,True
3251,68,36,4796,2789,4617,2882,-179,93,False,True
3252,68,37,6184,3061,5959,3301,-225,240,False,True
3253,68,38,7243,3213,7485,3752,242,539,True,True
3254,68,39,8046,3462,8392,3885,346,423,True,True
3255,68,40,8039,3631,8641,3993,602,362,True,True
3256,68,41,7885,3329,8563,3726,678,397,True,True
3257,68,42,7894,3548,7954,3534,60,-14,True,False
3258,68,43,8030,3638,7642,3603,-388,-35,False,False
3259,68,44,7503,3635,7170,3311,-333,-324,False,False
3260,68,45,7124,3669,6911,3311,-213,-358,False,False
3261,68,46,7129,3793,6653,3313,-476,-480,False,False
3262,68,47,7135,3751,6709,3592,-426,-159,False,False
3263,68,48,6624,3449,6806,3871,182,422,True,True
3264,69,1,4,2,95,51,91,49,True,True
3265,69,2,3,5,77,60,74,55,True,True
3266,69,3,5,2,85,68,80,66,True,True
3267,69,4,6,5,79,76,73,71,True,True
3268,69,5,4,2,78,66,74,64,True,True
3269,69,6,2,3,53,53,51,50,True,True
3270,69,7,1,3,38,57,37,54,True,True
3271,69,8,1,5,42,52,41,47,True,True
3272,69,9,5,1,43,58,38,57,True,True
3273,69,10,1,2,33,57,32,55,True,True
3274,69,11,3,1,37,52,34,51,True,True
3275,69,12,5,4,23,42,18,38,True,True
3276,69,13,5,1,22,19,17,18,True,True
3277,69,14,9,3,33,19,24,16,True,True
3278,69,15,4,1,37,22,33,21,True,True
3279,69,16,15,2,57,15,42,13,True,True
3280,69,17,6,3,69,16,63,13,True,True
3281,69,18,3,2,88,17,85,15,True,True
3282,69,19,10,1,65,23,55,22,True,True
3283,69,20,4,5,70,13,66,8,True,True
3284,69,21,4,3,42,11,38,8,True,True
3285,69,22,1,2,46,16,45,14,True,True
3286,69,23,1,4,33,16,32,12,True,True
3287,69,24,1,2,27,20,26,18,True,True
3288,69,25,2,0,43,14,41,14,True,True
3289,69,26,1,2,28,23,27,21,True,True
3290,69,27,3,4,45,29,42,25,True,True
3291,69,28,2,2,40,19,38,17,True,True
3292,69,29,0,1,34,18,34,17,True,True
3293,69,30,1,1,36,10,35,9,True,True
3294,69,31,2,1,26,16,24,15,True,True
3295,69,32,1,0,24,15,23,15,True,True
3296,69,33,3,0,25,17,22,17,True,True
3297,69,34,1,0,32,21,31,21,True,True
3298,69,35,2,3,25,16,23,13,True,True
3299,69,36,6,4,41,19,35,15,True,True
3300,69,37,2,4,34,30,32,26,True,True
3301,69,38,5,3,44,31,39,28,True,True
3302,69,39,4,3,42,25,38,22,True,True
3303,69,40,2,3,55,20,53,17,True,True
3304,69,41,2,1,67,23,65,22,True,True
3305,69,42,2,1,70,38,68,37,True,True
3306,69,43,1,4,63,37,62,33,True,True
3307,69,44,7,3,73,38,66,35,True,True
3308,69,45,5,2,93,48,88,46,True,True
3309,69,46,6,3,100,43,94,40,True,True
3310,69,47,4,1,85,64,81,63,True,True
3311,69,48,3,5,102,53,99,48,True,True
3312,70,1,27,7,132,78,105,71,True,True
3313,70,2,40,13,158,78,118,65,True,True
3314,70,3,25,9,120,66,95,57,True,True
3315,70,4,28,11,78,54,50,43,True,True
3316,70,5,15,7,68,49,53,42,True,True
3317,70,6,4,4,60,44,56,40,True,True
3318,70,7,6,10,51,41,45,31,True,True
3319,70,8,5,4,38,35,33,31,True,True
3320,70,9,5,8,34,45,29,37,True,True
3321,70,10,29,7,58,58,29,51,True,True
3322,70,11,36,19,55,32,19,13,True,True
3323,70,12,45,10,61,36,16,26,True,True
3324,70,13,54,24,77,24,23,0,True,False
3325,70,14,41,20,78,31,37,11,True,True
3326,70,15,57,19,82,34,25,15,True,True
3327,70,16,43,26,101,34,58,8,True,True
3328,70,17,59,24,87,48,28,24,True,True
3329,70,18,56,23,99,51,43,28,True,True
3330,70,19,77,21,90,49,13,28,True,True
3331,70,20,53,32,91,54,38,22,True,True
3332,70,21,45,28,106,48,61,20,True,True
3333,70,22,67,33,117,39,50,6,True,True
3334,70,23,54,24,75,44,21,20,True,True
3335,70,24,50,26,101,42,51,16,True,True
3336,70,25,52,21,109,48,57,27,True,True
3337,70,26,33,31,125,36,92,5,True,True
3338,70,27,39,19,118,51,79,32,True,True
3339,70,28,58,26,145,52,87,26,True,True
3340,70,29,70,28,135,49,65,21,True,True
3341,70,30,62,24,145,56,83,32,True,True
3342,70,31,52,23,156,46,104,23,True,True
3343,70,32,41,21,158,60,117,39,True,True
3344,70,33,32,25,144,65,112,40,True,True
3345,70,34,36,24,143,67,107,43,True,True
3346,70,35,56,31,106,53,50,22,True,True
3347,70,36,45,28,111,59,66,31,True,True
3348,70,37,55,28,128,47,73,19,True,True
3349,70,38,34,22,137,52,103,30,True,True
3350,70,39,55,33,143,64,88,31,True,True
3351,70,40,56,20,151,44,95,24,True,True
3352,70,41,57,18,175,57,118,39,True,True
3353,70,42,72,26,128,68,56,42,True,True
3354,70,43,55,26,140,55,85,29,True,True
3355,70,44,39,15,142,68,103,53,True,True
3356,70,45,40,25,153,46,113,21,True,True
3357,70,46,33,23,166,63,133,40,True,True
3358,70,47,45,28,171,55,126,27,True,True
3359,70,48,56,27,118,70,62,43,True,True
3360,71,1,0,1,36,23,36,22,True,True
3361,71,2,0,1,44,30,44,29,True,True
3362,71,3,2,2,64,42,62,40,True,True
3363,71,4,2,1,42,49,40,48,True,True
3364,71,5,0,0,33,52,33,52,True,True
3365,71,6,1,2,30,33,29,31,True,True
3366,71,7,4,3,31,42,27,39,True,True
3367,71,8,0,2,17,34,17,32,True,True
3368,71,9,0,0,19,30,19,30,True,True
3369,71,10,1,3,11,34,10,31,True,True
3370,71,11,2,0,12,14,10,14,True,True
3371,71,12,0,0,15,15,15,15,True,True
3372,71,13,1,1,10,11,9,10,True,True
3373,71,14,3,0,10,12,7,12,True,True
